started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2023-12-13 13:36:12.250000+00:00,2023-12-13 13:41:44.987000+00:00,332,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.37831673774707,5.350897458652753
2023-12-13 13:38:24.176000+00:00,2023-12-13 13:42:33.272000+00:00,249,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734
2023-12-13 13:39:01.543000+00:00,2023-12-13 13:47:25.652000+00:00,504,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2023-12-13 13:39:37.039000+00:00,2023-12-13 13:46:51.721000+00:00,434,799,HF-Bygget,Sydnesplassen,60.387853713374845,5.318712852428234,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2023-12-13 13:40:08.949000+00:00,2023-12-13 13:47:03.610000+00:00,414,216,Johanneskirken,på Sydnesplassen,60.38853002489311,5.318665231464365,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329
2023-12-13 13:41:02.679000+00:00,2023-12-13 13:44:21.841000+00:00,199,1892,Neumanns gate II,Nær Neumanns gate 25,60.39097915423838,5.320656172070585,156,Allehelgens plass,ved Politihuset,60.39265146337743,5.328976911981613
2023-12-13 13:41:05.166000+00:00,2023-12-13 13:44:59.117000+00:00,233,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565,217,Nykirkekaien,Langs C. Sundts gate,60.39705738914522,5.314548482139799
2023-12-13 13:41:13.119000+00:00,2023-12-13 13:53:05.985000+00:00,712,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
2023-12-13 13:41:59.072000+00:00,2023-12-13 14:01:23.276000+00:00,1164,1897,NHH,Utenfor hovedinngangen v/sykkelstativ,60.423343433292786,5.303070676006087,156,Allehelgens plass,ved Politihuset,60.39265146337743,5.328976911981613
2023-12-13 13:43:00.178000+00:00,2023-12-13 13:48:40.552000+00:00,340,8,Haukeland sykehus,Ved HUD-bygget,60.373637920628255,5.35659456239955,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248
2023-12-13 13:43:25.713000+00:00,2023-12-13 13:46:18.905000+00:00,173,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275
2023-12-13 13:44:02.370000+00:00,2023-12-13 13:58:04.667000+00:00,842,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134,809,Skutevikstorget,På sørsiden av torget,60.40222876911276,5.320744723528605
2023-12-13 13:44:53.709000+00:00,2023-12-13 14:12:16.815000+00:00,1643,810,Amalie Skrams vei Sør,Amalie Skrams vei 1,60.408096993005785,5.325510899047174,1889,Nordnes Sjøbad,Ved inngang til Sjøbadet,60.399019977507635,5.303322069576893
2023-12-13 13:47:19.673000+00:00,2023-12-13 14:00:00.490000+00:00,760,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046
2023-12-13 13:47:32.750000+00:00,2023-12-13 13:52:20.327000+00:00,287,803,Permanenten,Ved Inngang,60.3906427466302,5.324397430398562,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2023-12-13 13:47:53.768000+00:00,2023-12-13 13:55:27.835000+00:00,454,1888,Bergen Jernbanestasjon II,På venstre side av hovedinngangen til Jernbanestasjonen,60.39066508674793,5.333027169585989,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2023-12-13 13:48:00.171000+00:00,2023-12-13 13:53:38.387000+00:00,338,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.38819667374428,5.3285641370894155,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
2023-12-13 13:49:04.847000+00:00,2023-12-13 13:53:31.467000+00:00,266,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2023-12-13 13:49:40.203000+00:00,2023-12-13 14:13:28.284000+00:00,1428,156,Allehelgens plass,ved Politihuset,60.39265146337743,5.328976911981613,1892,Neumanns gate II,Nær Neumanns gate 25,60.39097915423838,5.320656172070585
2023-12-13 13:49:42.190000+00:00,2023-12-13 13:57:15.152000+00:00,452,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2023-12-13 13:51:03.522000+00:00,2023-12-13 13:59:00.280000+00:00,476,156,Allehelgens plass,ved Politihuset,60.39265146337743,5.328976911981613,82,Den Nationale Scene,ved hovedinngangen,60.39245536165015,5.320185176096857
2023-12-13 13:51:15.850000+00:00,2023-12-13 13:53:25.060000+00:00,129,34,Cornerteateret, Ved BI,60.38246949877819,5.3260934892086595,34,Cornerteateret, Ved BI,60.38246949877819,5.3260934892086595
2023-12-13 13:52:14.013000+00:00,2023-12-13 13:57:31.980000+00:00,317,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2023-12-13 13:52:47.472000+00:00,2023-12-13 14:00:11.455000+00:00,443,788,Danmarksplass,Ved bybanestopp,60.376082994809856,5.339851409058042,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329
2023-12-13 13:53:05.220000+00:00,2023-12-13 13:58:37.451000+00:00,332,799,HF-Bygget,Sydnesplassen,60.387853713374845,5.318712852428234,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525
2023-12-13 13:53:49.721000+00:00,2023-12-13 14:00:50.283000+00:00,420,34,Cornerteateret, Ved BI,60.38246949877819,5.3260934892086595,788,Danmarksplass,Ved bybanestopp,60.376082994809856,5.339851409058042
2023-12-13 13:54:23.018000+00:00,2023-12-13 13:57:55.060000+00:00,212,1888,Bergen Jernbanestasjon II,På venstre side av hovedinngangen til Jernbanestasjonen,60.39066508674793,5.333027169585989,1048,Øvre Korskirkeallmenning,På venstre side av allmenning,60.395099485721786,5.328645087376344
2023-12-13 13:54:30.355000+00:00,2023-12-13 14:07:14.045000+00:00,763,49,Studentsenteret UiB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2023-12-13 13:54:34.794000+00:00,2023-12-13 14:06:24.324000+00:00,709,646,Bjørnsonsgate,Ved Årstad VGS,60.373985939857135,5.342082137178068,1048,Øvre Korskirkeallmenning,På venstre side av allmenning,60.395099485721786,5.328645087376344
2023-12-13 13:56:14.404000+00:00,2023-12-13 14:06:03.646000+00:00,589,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787,818,Vågsallmenningen,Ved Husfliden,60.393689548634,5.3265806966930995
2023-12-13 13:57:05.662000+00:00,2023-12-13 14:01:15.018000+00:00,249,7,Neumanns gate,Ved Konsertpaleet,60.39138580667719,5.319194867192266,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905
2023-12-13 13:57:55.151000+00:00,2023-12-13 14:03:06.388000+00:00,311,82,Den Nationale Scene,ved hovedinngangen,60.39245536165015,5.320185176096857,1890,Christian Michelsens institutt,Nær Jekteviksbakken 31,60.38971028611195,5.314041873201262
2023-12-13 13:58:42.577000+00:00,2023-12-13 14:08:06.753000+00:00,564,788,Danmarksplass,Ved bybanestopp,60.376082994809856,5.339851409058042,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134
2023-12-13 13:59:19.640000+00:00,2023-12-13 14:06:55.382000+00:00,455,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787,2336,Møllestranden,Ved badebrygge,60.380044402639385,5.350823586678217
2023-12-13 14:01:38.936000+00:00,2023-12-13 14:09:51.047000+00:00,492,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2023-12-13 14:01:46.325000+00:00,2023-12-13 14:08:38.061000+00:00,411,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329,2336,Møllestranden,Ved badebrygge,60.380044402639385,5.350823586678217
2023-12-13 14:02:02.949000+00:00,2023-12-13 14:07:07.281000+00:00,304,1816,Hansaparken,I gangtunell ved butikk,60.38604412210008,5.349253890141261,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.37831673774707,5.350897458652753
2023-12-13 14:02:16.498000+00:00,2023-12-13 14:07:46.552000+00:00,330,140,Sandviksbodene,Sjøgaten 2A,60.40569501689435,5.323373526334763,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656493732524,5.3221425864564935
2023-12-13 14:02:42.666000+00:00,2023-12-13 14:09:12.059000+00:00,389,221,Sandvikstorget,ved Norges Fiskerimuseum,60.408582102784685,5.322648583141813,22,Skur 11,Nord for skur 11,60.396384231131684,5.324169337618514
2023-12-13 14:02:54.313000+00:00,2023-12-13 14:10:19.564000+00:00,445,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046,132,Nøstetorget,Sukkerhusbryggen,60.3921816648884,5.315016280520865
2023-12-13 14:02:54.416000+00:00,2023-12-13 14:13:45.347000+00:00,650,645,Odontologen,Utenfor Odentologen,60.38103776618004,5.35905189499951,49,Studentsenteret UiB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536
2023-12-13 14:04:07.432000+00:00,2023-12-13 14:10:20.709000+00:00,373,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455
2023-12-13 14:04:36.723000+00:00,2023-12-13 14:17:32.842000+00:00,776,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
2023-12-13 14:05:53.080000+00:00,2023-12-13 14:17:46.410000+00:00,713,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2023-12-13 14:06:38.363000+00:00,2023-12-13 14:11:49.872000+00:00,311,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2023-12-13 14:06:46.761000+00:00,2023-12-13 14:12:19.283000+00:00,332,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,818,Vågsallmenningen,Ved Husfliden,60.393689548634,5.3265806966930995
2023-12-13 14:07:33.684000+00:00,2023-12-13 14:14:50.498000+00:00,436,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.37831673774707,5.350897458652753
2023-12-13 14:07:43.183000+00:00,2023-12-13 14:18:54.386000+00:00,671,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.38785633733042,5.334459219764085
2023-12-13 14:09:17.872000+00:00,2023-12-13 14:11:16.843000+00:00,118,797,John Lunds plass,John Lunds plass,60.38824732496974,5.324558211682643,116,Lysverket,"Gamle Lysverket, ved KODE",60.38962622255798,5.3298637396027
2023-12-13 14:09:24.116000+00:00,2023-12-13 14:14:50.167000+00:00,326,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2023-12-13 14:10:26.715000+00:00,2023-12-13 14:20:15.808000+00:00,589,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275
2023-12-13 14:10:28.656000+00:00,2023-12-13 14:21:39.105000+00:00,670,8,Haukeland sykehus,Ved HUD-bygget,60.373637920628255,5.35659456239955,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525
2023-12-13 14:10:50.833000+00:00,2023-12-13 14:14:12.751000+00:00,201,803,Permanenten,Ved Inngang,60.3906427466302,5.324397430398562,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
2023-12-13 14:11:13.877000+00:00,2023-12-13 14:30:43.290000+00:00,1169,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,646,Bjørnsonsgate,Ved Årstad VGS,60.373985939857135,5.342082137178068
2023-12-13 14:11:38.029000+00:00,2023-12-13 14:15:42.729000+00:00,244,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329
2023-12-13 14:12:20.885000+00:00,2023-12-13 14:20:05.109000+00:00,464,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,132,Nøstetorget,Sukkerhusbryggen,60.3921816648884,5.315016280520865
2023-12-13 14:12:44.979000+00:00,2023-12-13 14:17:46.328000+00:00,301,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.38819667374428,5.3285641370894155
2023-12-13 14:12:50.459000+00:00,2023-12-13 14:17:40.634000+00:00,290,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
2023-12-13 14:13:14.583000+00:00,2023-12-13 14:26:58.803000+00:00,824,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248
2023-12-13 14:13:28.836000+00:00,2023-12-13 14:28:06.361000+00:00,877,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,646,Bjørnsonsgate,Ved Årstad VGS,60.373985939857135,5.342082137178068
2023-12-13 14:13:45.841000+00:00,2023-12-13 14:26:10.984000+00:00,745,1816,Hansaparken,I gangtunell ved butikk,60.38604412210008,5.349253890141261,1816,Hansaparken,I gangtunell ved butikk,60.38604412210008,5.349253890141261
2023-12-13 14:15:10.924000+00:00,2023-12-13 14:27:38.412000+00:00,747,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455
2023-12-13 14:16:29.777000+00:00,2023-12-13 14:23:16.109000+00:00,406,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275,646,Bjørnsonsgate,Ved Årstad VGS,60.373985939857135,5.342082137178068
2023-12-13 14:16:59.410000+00:00,2023-12-13 14:26:32.468000+00:00,573,1888,Bergen Jernbanestasjon II,På venstre side av hovedinngangen til Jernbanestasjonen,60.39066508674793,5.333027169585989,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2023-12-13 14:17:33.980000+00:00,2023-12-13 14:24:38.384000+00:00,424,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134
2023-12-13 14:17:50.459000+00:00,2023-12-13 14:23:05.151000+00:00,314,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134
2023-12-13 14:17:57.814000+00:00,2023-12-13 14:40:50.471000+00:00,1372,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265,222,Sandviken Brygge,ved Måseskjæret,60.41294568274233,5.320870309021842
2023-12-13 14:19:56.250000+00:00,2023-12-13 14:28:27.633000+00:00,511,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905
2023-12-13 14:20:15.234000+00:00,2023-12-13 14:24:41.831000+00:00,266,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
2023-12-13 14:20:31.857000+00:00,2023-12-13 14:28:31.161000+00:00,479,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325,792,Busstasjonen 2 Vest,Vis a vis Hotel Scandic Ørnen,60.388283833541436,5.332872680372475
2023-12-13 14:20:48.364000+00:00,2023-12-13 14:23:33.125000+00:00,164,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455
2023-12-13 14:20:52.674000+00:00,2023-12-13 14:29:41.722000+00:00,529,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467341026586,5.310007717995973
2023-12-13 14:21:02.454000+00:00,2023-12-13 14:26:19.142000+00:00,316,1890,Christian Michelsens institutt,Nær Jekteviksbakken 31,60.38971028611195,5.314041873201262,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455
2023-12-13 14:21:52.068000+00:00,2023-12-13 14:29:02.922000+00:00,430,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275,69,Laksevåg v/Kirkebukten,Parkeringsplass ved Coop Extra,60.386068777690944,5.3001083072740585
2023-12-13 14:22:16.511000+00:00,2023-12-13 14:31:47.433000+00:00,570,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
2023-12-13 14:22:42.372000+00:00,2023-12-13 14:33:32.874000+00:00,650,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905
2023-12-13 14:23:03.806000+00:00,2023-12-13 14:33:36.163000+00:00,632,216,Johanneskirken,på Sydnesplassen,60.38853002489311,5.318665231464365,797,John Lunds plass,John Lunds plass,60.38824732496974,5.324558211682643
2023-12-13 14:23:06.110000+00:00,2023-12-13 14:26:53.735000+00:00,227,49,Studentsenteret UiB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536,800,Magnus Lagabøtes Plass,Utenfor Det Juridiske Fakultet,60.38972226200196,5.314854189834826
2023-12-13 14:23:15.856000+00:00,2023-12-13 14:31:08.343000+00:00,472,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265
2023-12-13 14:23:31.464000+00:00,2023-12-13 14:28:31.117000+00:00,299,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,22,Skur 11,Nord for skur 11,60.396384231131684,5.324169337618514
2023-12-13 14:23:53.314000+00:00,2023-12-13 14:37:48.924000+00:00,835,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282,646,Bjørnsonsgate,Ved Årstad VGS,60.373985939857135,5.342082137178068
2023-12-13 14:24:38.356000+00:00,2023-12-13 14:36:16.347000+00:00,697,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142,221,Sandvikstorget,ved Norges Fiskerimuseum,60.408582102784685,5.322648583141813
2023-12-13 14:26:04.536000+00:00,2023-12-13 14:31:53.532000+00:00,348,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734
